review_id,unit_id,brand,product,review_text,rating,lang,country,category,power_source_type_salience,rechargeable_design_salience,usb_c_charging_salience,charging_dock_base_salience,battery_type_aa_salience,battery_type_aaa_salience,battery_included_salience,battery_life_duration_salience,wall_plug_included_salience,motor_origin_salience,blade_material_japanese_steel_salience,blade_sharpness_salience,blade_hair_pulling_salience,motor_power_rpm_salience,blade_width_salience,blade_replaceable_salience,ceramic_blade_salience,cutting_precision_salience,foil_shaver_head_salience,waterproof_rating_ipx8_salience,shower_use_safe_salience,rinse_under_tap_salience,wet_dry_dual_use_salience,num_grooming_functions_salience,beard_trimming_function_salience,nose_hair_trimming_function_salience,ear_hair_trimming_function_salience,eyebrow_trimming_function_salience,mustache_trimming_function_salience,sideburn_trimming_function_salience,chest_body_hair_function_salience,peach_fuzz_removal_salience,pet_grooming_function_salience,haircutting_head_function_salience,adjustable_comb_settings_salience,min_cut_length_mm_salience,max_cut_length_mm_salience,guide_comb_variety_salience,stepless_adjustment_salience,speed_settings_salience,pen_shaped_design_salience,product_weight_g_salience,grip_ergonomics_salience,handle_slipperiness_salience,compact_size_salience,color_style_aesthetics_salience,protective_cap_cover_salience,dust_proof_cover_salience,blade_head_storage_base_salience,travel_suitability_salience,carrying_case_pouch_salience,storage_box_tray_salience,cordless_during_use_salience,total_attachments_count_salience,cleaning_brush_included_salience,maintenance_oil_included_salience,spare_blade_included_salience,instruction_manual_quality_salience,rounded_blade_tip_salience,painless_operation_salience,skin_friendly_blade_salience,low_noise_operation_salience,low_vibration_design_salience,build_quality_perception_salience,product_longevity_salience,plastic_material_quality_salience,motor_durability_salience,attachment_fitment_salience,ease_of_use_overall_salience,ease_of_cleaning_salience,head_change_ease_salience,on_off_switch_design_salience,initial_setup_ease_salience,gift_packaging_quality_salience,gift_suitability_men_salience,gift_suitability_women_salience,box_presentation_salience,price_value_ratio_salience,budget_tier_positioning_salience,competitor_brand_comparison_salience,primary_user_gender_salience,unisex_suitability_salience,beginner_friendliness_salience,couple_shared_use_salience,professional_home_positioning_salience,blade_small_head_size_salience,rotary_blade_type_salience,integrated_length_dial_salience,product_listing_accuracy_salience,brand_trust_loyalty_salience,repeat_purchase_intent_salience,cut_smoothness_salience,operation_vibration_feel_salience,thick_hair_handling_salience,trimming_evenness_salience,grey_hair_handling_salience,close_shave_capability_salience,fine_hair_precision_salience,social_gifting_context_salience,shareable_between_partners_salience,battery_independence_salience,narrow_cutter_head_salience,attachment_nose_head_size_fit_salience,product_dimensions_size_salience,battery_cover_ease_salience,multi_use_versatility_score_salience,maintenance_requirement_salience,waterproof_body_full_salience,grooming_kit_completeness_salience,lightweight_design_salience,eyebrow_comb_attachment_salience,quick_touch_up_design_salience,product_perceived_premium_salience,grooming_angle_control_salience
US_R003773,US_R003773,URBANER,B0GHS5T1Y3,"The ideal product for the men of the house, comfortable to carry and above all cuts the hair very well",5,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003774,US_R003774,URBANER,B0GHS5T1Y3,"This shaver and beard trimmer is a grooming dream! It works so well and is easy to use! The shaver provides a smooth, close cut, while the trimmer's precision blades make shaping a breeze. multiple attachments make it very convenient. It’s very durable too. Great value for money!!",5,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,5,6,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,5,5,0,0,0,0,0,3,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
US_R003775,US_R003775,URBANER,B0GHS5T1Y3,"I bought this beard trimmer for my husband and he’s happy with it. It makes the usual buzzing sound, but it works great. It gives an even trim, doesn’t irritate the skin, and is easy to handle. The design is sleek and compact, perfect for bathroom storage. The battery lasts well and he hasn’t had any issues since he started using it.",5,en,US,001_Beard_Mustache_Trimmers,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003776,US_R003776,URBANER,B0GHS5T1Y3,This trimmer works really well and is easy to use. The different attachments make it simple to clean up the edges and keep the haircut neat. Good quality for the price.,5,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003777,US_R003777,URBANER,B0GHS5T1Y3,"Compré este kit de recortadora y ¡me sorprendió lo completo que es! Viene con múltiples cabezales para barba, cabello, nariz, orejas e incluso detalles de precisión. Cada pieza encaja perfectamente y el diseño es elegante, resistente y con un acabado metálico que se siente de alta calidad.

La batería dura muchísimo y el indicador digital es un plus porque siempre sé cuánta carga me queda. También me encanta que sea resistente al agua, lo cual facilita muchísimo la limpieza después de usarlo.

Los peines tienen diferentes longitudes que permiten un corte uniforme y profesional sin esfuerzo. Además, el motor es silencioso pero potente, perfecto para evitar tirones.

En resumen, este kit supera mis expectativas: es práctico, completo, fácil de usar y con un rendimiento excelente. ¡Totalmente recomendado para uso personal o como regalo!",5,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0
US_R003778,US_R003778,URBANER,B0GHS5T1Y3,My husband absolutely loves this machine. As a man with a full beard it’s very important to keep it looking clean and this has helped him with that so much !,5,en,US,001_Beard_Mustache_Trimmers,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003779,US_R003779,URBANER,B0GHS5T1Y3,"Christmas is coming up and this is the perfect gift for my brother, whose passion is barbering. This item is truly fascinating, very good quality, and comes complete with all the necessary pieces.",5,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
US_R003780,US_R003780,URBANER,B0GHS5T1Y3,"The SHPAVVER beard trimmer surprised me. It cuts very well without pulling the hair, and the different attachments have helped me trim the full beard, sideburns, and even the nose. The battery lasts a long time, and I love that it charges with USB-C because it’s fast and convenient. I’ve also washed it without a problem because it’s water-resistant.",5,en,US,001_Beard_Mustache_Trimmers,5,4,4,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,6,0,4,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,4,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
US_R003781,US_R003781,URBANER,B0GHS5T1Y3,Justo lo que se ve en las imágenes. Tiene material muy resistente y trae todas las piezas que promete!,5,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003782,US_R003782,URBANER,B0GHS5T1Y3,"Wish I never ordered,  barely works.",1,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003783,US_R003783,URBANER,B0GHS5T1Y3,"Since I got this set, my routine has changed for the better. I liked that each piece has its own spot, so nothing ends up lost. The main trimmer is what I use the most because it feels light and doesn’t tire my hand. The screen that shows the level has helped me avoid running out of power halfway through. The extra heads were useful too, especially the small one for details. The sound is not loud, which I appreciate because I usually use it early in the morning. After several uses, it still feels like the first day. For me, it has been practical, organized, and easy to handle.",5,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
US_R003784,US_R003784,URBANER,B0GHS5T1Y3,Nice clippers. Works well with others.,5,en,US,001_Beard_Mustache_Trimmers,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003785,US_R003785,URBANER,B0GHS5T1Y3,"Excellent beard trimmer, specially designed for men. It comes with several accessories, provides a perfect cut, and is gentle on the skin. It's rechargeable with a long-lasting battery. It can shave various hair types and is also waterproof.",5,en,US,001_Beard_Mustache_Trimmers,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003786,US_R003786,URBANER,B0GHS5T1Y3,Was not sharp or powerful enough and would pull hairs out.,1,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003787,US_R003787,URBANER,B0GHS5T1Y3,Clippers are not sharp. Accessories are good.,3,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003788,US_R003788,URBANER,B0GHS5T1Y3,So far I have no complaints. They did good on my first rrim,4,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003789,US_R003789,URBANER,B0GHS5T1Y3,"Cheaply made, plastic junk. Doesn’t hold a candle to my Wahl.",2,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003790,US_R003790,URBANER,B0GHS5T1Y3,I needs to be wider. It's not wide enough. I would not order again for myself.,4,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003791,US_R003791,URBANER,B0GHS5T1Y3,Really good trimmer...,4,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003792,US_R003792,URBANER,B0GHS5T1Y3,"Good value for a for an inexpensive trimmer. Oil cutting head wipe off excess oil, don’t get it wet, nothing dulls the cutting blades faster than wet hair.",4,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
US_R003793,US_R003793,URBANER,B0GHS5T1Y3,Horrible. Cut one good time and then that was that. I will never buy from this Company again. Total waste of time and money.,2,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003794,US_R003794,URBANER,B0GHS5T1Y3,Terrible quality don’t waste your money.,1,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003795,US_R003795,URBANER,B0GHS5T1Y3,Really bad blade. It couldn't trim my beard at all. Most of the times I was feeling it was pulling my hair off. Really bad experience.,1,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003796,US_R003796,URBANER,B0GHS5T1Y3,"Not a bad trimmer. However, the little plastic tab on some of the attachment heads easily break off.",3,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003797,US_R003797,URBANER,B0GHS5T1Y3,"Seriously? No charger in kit, you need to already have an AC to USB plug. Now I have to buy one.",2,en,US,001_Beard_Mustache_Trimmers,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
US_R003798,US_R003798,URBANER,B0GHS5T1Y3,Good clean cut to shave my head. I just wish the blade was wider.,4,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003799,US_R003799,URBANER,B0GHS5T1Y3,"Bought this for my husband and ended up using it on my lady parts! It didn’t pull out the hair like other ones have. The storage wasn’t ideal unless you have room on your counter, everything just falls out.",4,en,US,001_Beard_Mustache_Trimmers,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
US_R003800,US_R003800,URBANER,B0GHS5T1Y3,Wish they had longer attachments than just like 1.5 in,4,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003801,US_R003801,URBANER,B0GHS5T1Y3,Nearly useless as a beard trimmer.  I'll keep it as an emergency back-up.,1,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003802,US_R003802,URBANER,B0GHS5T1Y3,Ergonomically fits hand. Charged in appropriate period of time. Easy to use,4,en,US,001_Beard_Mustache_Trimmers,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003803,US_R003803,URBANER,B0GHS5T1Y3,"Well, worth the money",4,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003804,US_R003804,URBANER,B0GHS5T1Y3,Could not use the product because it was already used by someone else and had their hair on it. This is a personal hygiene product. It is not wrong to expect to not receive a used product.,1,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003805,US_R003805,URBANER,B0GHS5T1Y3,This product doesn’t have a shift up or down. So the guards that u get is all you get to work with. I have a mustache so the guards don’t help.,1,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003806,US_R003806,URBANER,B0GHS5T1Y3,Mid,3,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
US_R003807,US_R003807,URBANER,B0GHS5T1Y3,"Doesn’t create sharp, crisp lines like described. Also, return is a nightmare so would completely avoid.",1,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
US_R003808,US_R003808,URBANER,B0GHS5T1Y3,"The main use of the machine is to cut hair, mainly for the beard, and it does not show much power or sharpness for the cut. Compared to other trimmers, it feels weak for the job. It comes with a good kit, but it is not what I expected.",2,en,US,001_Beard_Mustache_Trimmers,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
US_R003809,US_R003809,URBANER,B0GHS5T1Y3,"I bought this shaver because it was listed as highly rated by hair care specialists and had great reviews. Unfortunately, my experience hasn't matched the hype. Even on a full charge, it cuts very slowly and often pulls at my hair, which makes shaving uncomfortable. The ""turbo"" feature mentioned in the description doesn't seem to exist at all.

The accessories fit in a flimsy plastic base that doesn't even have enough slots for all the pieces, so it feels poorly designed. On top of that, the power cord is USB-only; not exactly ideal when most bathroom outlets don't support USB plugs without an adapter.

Overall, this shaver feels cheaply made and underpowered. I really wanted to like it, but I'm disappointed and wouldn’t recommend it.",2,en,US,001_Beard_Mustache_Trimmers,4,4,0,0,0,0,0,0,4,0,0,0,4,5,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,5,0,0,0,0,0,4,0,0,0,6,4,5,0,4,0,0,0,0,0,0,4,0,0,4,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0
